,beta_t1,beta_t2
74,0.012333371951977335,-0.0003387667231664802
75,0.01882326502431128,-0.0007086009345418983
76,0.01348566100943856,-0.0004455691507100176
77,0.01793908525091687,-0.0006266119832841863
78,0.013609578387752114,-0.0004991684036586662
79,0.018808542750950133,-0.0006512547824988396
80,0.012540244963816049,-0.0004677851898847546
81,0.0200144888446373,-0.0005857139480246213
82,0.014305574448268606,-0.0005779809948116336
83,0.013625559507693629,-0.00037667812428789164
84,0.021299844156118984,-0.000696659574631137
85,0.01341478872205181,-0.00042012165771716055
86,0.02020283514259644,-0.000699615036007767
87,0.01547261877906574,-0.000587932779613231
88,0.016483659570539225,-0.0006355876130484457
89,0.013278969481048761,-0.0006065543564634072
90,0.019653624404303772,-0.000775731481897022
91,0.01780021843226459,-0.0005983737046681204
92,0.015460833461231858,-0.000510281047366808
93,0.01893209359200388,-0.0006763847882091374
94,0.021520303580307015,-0.0007882250481196919
95,0.02091261001886617,-0.0008053042471363678
96,0.013836504618477893,-0.0005381586013088521
97,0.01593148709070531,-0.0006589242834085616
98,0.011348298728049563,-0.0005054114928334471
99,0.014902911539700985,-0.0005748338559031976
100,0.01513259089022774,-0.0005341245068382937
101,0.01567143879996917,-0.0006102958535654825
102,0.015580123405322461,-0.0005883838680826322
103,0.017848008444221745,-0.0005926168877788522
104,0.018972694027376155,-0.0005812654914631904
105,0.01999157598072269,-0.0007156855253747375
106,0.015246840798413751,-0.0006537391494032844
107,0.021868929726268593,-0.0008701722399263097
108,0.018819086321560246,-0.0006919605806917937
109,0.0126995185097984,-0.0004397421264733099
110,0.021591477257781377,-0.0007542007791047829
111,0.01874022853320317,-0.0006976592199809817
112,0.021858910720479248,-0.0007255416127718867
113,0.01970597480800921,-0.0006450194336507443
114,0.015449875392370522,-0.0005964412381055607
115,0.017775054265761453,-0.0007560798509340428
116,0.018370657824652595,-0.0005448950147962805
117,0.020537295857897212,-0.0007971882986424918
118,0.018076865608615128,-0.0005865610597198944
119,0.01944568896285621,-0.0007739758493572332
120,0.012877147653209551,-0.0004720957557019693
121,0.014823700196100534,-0.0005236198392757697
122,0.019085753664797384,-0.0006286826660681129
123,0.019563050193599045,-0.0005708875565573534
124,0.01504726856215491,-0.0006639023706613296
125,0.01753970767910168,-0.0006550592849895893
126,0.020014160837334934,-0.0007315874325930812
127,0.02777173009147031,-0.0008752749118139946
128,0.020977875471162026,-0.0006777002281543612
129,0.0163783561787251,-0.0005405417394648311
130,0.01975686305002183,-0.0006114904419620507
131,0.01442418142126054,-0.000491933643846664
132,0.01340180900366065,-0.0005932821455884153
133,0.016228426487090303,-0.0005849072488477297
134,0.013076670691487664,-0.0005643353379500449
135,0.016006242393906793,-0.0006424438362048732
136,0.016621686795875477,-0.0006819951785198493
137,0.02031238197749457,-0.0007573505757850382
138,0.016380994957532282,-0.0005835308224395817
139,0.015121341017589341,-0.0005475100376533427
140,0.01561321921275677,-0.0006387203145215907
141,0.00880567237885655,-0.0005393242279778703
142,0.016585534960221394,-0.0005724715801596957
143,0.01874196089832188,-0.0005105471922959771
144,0.015998960695436104,-0.0005425658516995184
145,0.010930541314614857,-0.0005624910007829967
146,0.020128844544988245,-0.0006058430082138096
147,0.020379791556816976,-0.0008481929009974964
148,0.011140970306723435,-0.0004112367826028473
149,0.01860436759365592,-0.0007563253095164492
150,0.02336318988913263,-0.0008380945495518951
151,0.028310892729494365,-0.0010575734809739781
152,0.009973762498374469,-0.00037850741264515366
153,0.019750516474295418,-0.0007817100020983694
154,0.020892399097573514,-0.0005418470282483868
155,0.018514159274764613,-0.000671136674696177
156,0.017023802713256025,-0.0006066654469140923
157,0.02535417166184108,-0.0008625527200858586
158,0.021277993929052535,-0.0007069555881875523
159,0.01772252296229275,-0.0006502839828410069
160,0.015803847806695463,-0.0006759687412686775
161,0.015059022794154758,-0.0006361584626182302
162,0.02113932396554552,-0.0006619221530112057
163,0.012681023017765006,-0.000467433858624291
164,0.011047104569289153,-0.00037135798578337274
165,0.012700820291700596,-0.000478058770904416
166,0.02219614549532045,-0.000729825564803564
167,0.01725295364307774,-0.0007245522690800622
168,0.01993961680109144,-0.0006579552224374622
169,0.027413943632997505,-0.0008089654311800296
170,0.019011394400653855,-0.000686474917284323
171,0.024288760021163883,-0.0008764866844478395
172,0.015704107347886364,-0.0006812751003542455
173,0.018688122338496118,-0.0008228504657668619
174,0.02036104890382735,-0.0006651658159322747
175,0.02377674284870718,-0.0008144892334732675
176,0.015992739509000497,-0.0005610373014551077
177,0.013949338594155486,-0.0003780498535207156
178,0.019030665025053118,-0.0007644496949073707
179,0.017385227031766842,-0.0007038311198735708
180,0.023425927560230708,-0.0007413632278382041
181,0.017681563452943354,-0.000611630106967873
182,0.01792319592157749,-0.0007057820807331538
183,0.015387913761812581,-0.000573812709090434
184,0.016520217862317152,-0.00045794496890921464
185,0.016452523564485736,-0.0005511360508320053
186,0.027877738548793256,-0.0009163484540055688
187,0.01660269032639765,-0.0006411165874018522
188,0.017462142775780554,-0.0006230504278675207
189,0.009885090123262618,-0.0004261638233350262
190,0.02769569979543255,-0.000959150335310672
191,0.017027406193585972,-0.0006360823118195336
192,0.01087884373712903,-0.0005192132557788642
193,0.016421190066089858,-0.0006799815639091501
194,0.015609011020435866,-0.0006719494861845767
195,0.02273851724012804,-0.0008504258116665802
196,0.01852062667109415,-0.0005815752189326142
197,0.019222819721944576,-0.0007405292017165881
198,0.01758407344953553,-0.0007455200135805483
199,0.016899579528354206,-0.0005388199571050664
200,0.01995004960270708,-0.0007521905668172283
201,0.013635319781123468,-0.00046181157883208194
202,0.01582462179175385,-0.0006089028720415099
203,0.025573376712863437,-0.0007088548596130224
204,0.010067037981558832,-0.00039171606423599414
205,0.012683117765872083,-0.0004960620714945549
206,0.021446275084166133,-0.0007199539272537115
207,0.015900463921424447,-0.0007185267740837039
208,0.01799153060637255,-0.0006078483398148933
209,0.01731969979851784,-0.0005910905952433198
210,0.013763184867938618,-0.0004939984004208041
211,0.0180788211093412,-0.0006320439524382363
212,0.01450576257831315,-0.0005790298946023181
213,0.02333198069321418,-0.0007918142629683455
214,0.024305128208315364,-0.0007585534276289558
215,0.02186922127399994,-0.0007151324848097232
216,0.018358896081202582,-0.000749550247933118
217,0.02174869587763629,-0.0006730090658306203
218,0.01926514292095498,-0.0007454944282819931
219,0.014937592815009487,-0.0004943564012968911
220,0.015495055158892228,-0.0005498531648925784
221,0.024212538872979573,-0.0007162446763141121
222,0.012402882102934604,-0.0004504964759100441
223,0.013662240569060832,-0.0004887365226156449
224,0.011737005114415283,-0.00037708325524419677
225,0.013800249521836762,-0.0005762418216058704
226,0.01618787652037982,-0.0005388803509562345
227,0.015046131079134741,-0.0005727742420349088
228,0.017908453157344906,-0.0007100996027033177
229,0.02668024091638652,-0.0007673078712528247
230,0.019637914057675527,-0.0006642383141856244
231,0.015632944815366225,-0.0005495499621670752
232,0.020244534996933145,-0.0006729993327322982
233,0.014483180346148091,-0.0005466010466619668
234,0.016255242981683266,-0.0006033567434301966
235,0.014278626309337511,-0.0004873764452063682
236,0.016925742585399146,-0.0006668288157154492
237,0.020439635038058106,-0.0007439712470032441
238,0.02007666271635631,-0.0007688290622551336
239,0.01924327067814011,-0.000771212095555913
240,0.015135227772679206,-0.000633633258971445
241,0.020359557164018445,-0.0006346913325709219
242,0.021460093813710477,-0.0007653318816482113
243,0.015602496847238703,-0.000588808635341879
244,0.013342143355942344,-0.0005613016910945628
245,0.021289896193456344,-0.000758008873320579
246,0.015350413914082935,-0.0006250481626331524
247,0.015118334225967006,-0.0005550569916913648
248,0.01716841265368607,-0.0006110380290494267
249,0.0170175920263217,-0.0007229879529377423
250,0.01948457636420811,-0.0007054783444385052
